"County","Site.Code","Name","Category","Alias","Primary.Watershed","Secondary.Watershed","Watershed.Code","Recreational.Fishing.Area","NS.Mapbook.Reference","Topology.Map.Reference","UTM.Zone","Easting","Northing","Captured.Date","Captured.By","Species.Name","Notes","Capture.Method","Origin","Effort","Effort.Unit","Number.Caught","Catch.Unit.Effort","Average.Length..cm.","Average.Weight..g.","Historical","Surface.Area..ha."
"Yarmouth",28,"LITTLE BRAZIL","Lake","","Tusket","Annis River","EA4D",4,"81Z1","20O16",20,258577,4875830,"01 Jan 1948","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",27,"BRAZIL","Lake","","Tusket","Annis River","EA4D",4,"76Z5","21B01",20,259497,4876950,"01 Jan 1948","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",80,"AGARD","Lake","","Tusket","Annis River","EA4G",4,"81Z2","20O16",20,259140,4867120,"01 Jan 1948","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",70,"JORDAN RIVER JORDAN FALLS","River","","Roseway and Sable and Jordan","Jordan River","EC2",4,"83X4","20P14",20,320364,4853858,"01 Jan 2010","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",968,"COXS","Lake","","Sackville","Nine Miles River","EJ11G",3,"67W1","11D12",20,435391,4951564,"01 Jan 2013","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",947,"FRASERS","Lake","","Sackville","Nine Miles River","EJ11",3,"67X2","11D12",20,439455,4947300,"01 Jan 1999","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",18,"CARIBOU","Lake","","Gold","Mushamush River","EG4D",3,"65Z5","21A10",20,376904,4931410,"01 Jan 1999","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",185,"MUSHAMUSH","River","","Gold","Mushamush River","EG4",3,"74V1","21A08",20,383567,4926736,"01 Jun 1999","leblanje","Smallmouth Bass",NA,"electrofishing","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",964,"NEW GERMANY","Lake","","LaHave","LaHave River","EF2",3,"65X4","21A10",20,361736,4934890,"01 Jan 1998","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",976,"GARBER","Lake","","Herring Cove and Medway","Petite Riviere","EE1H",3,"73Y3","21A07",20,370674,4913740,"01 Jan 2010","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",46,"LITTLE LAKE DOUCETTE","Lake","","Meteghan","Salmon River (Digby)","DA1F",4,"","21B01",19,735410,4888356,"01 Jan 2007","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",5,"HEBB","Lake","","Herring Cove and Medway","Petite Riviere","EE1",3,"73Z4","21A07",20,375053,4911320,"01 May 2013","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",8,"MILIPSIGATE","Lake","","Herring Cove and Medway","Petite Riviere","EE1",3,"73Y4","21A07",20,372218,4910140,"01 May 2013","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",121,"LONG","Lake","","Sackville","McIntosh Run","EJ6",3,"67Y3","11D12",20,449172,4941310,"02 May 2016","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Colchester",10,"FOLLY","Lake","","Salmon and Debert","Folly River","DH1C",6,"28Z5","11E12",20,457386,5043110,"11 Jun 2012","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cumberland",987,"NEWVILLE","Lake","","Kelley, Maccan and Hebert","River Hebert","DL1",6,"27W5","21H09",20,395457,5041690,"24 Jun 2015","leblanje","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",NA,"DONNELLAN","Lake","","Herring Cove and Medway","Medway River","EE2",4,"72Y3","21A06",20,331350,4915953,"01 Jun 2001","","Smallmouth Bass",NA,"angling","Unknown",NA,"",NA,NA,NA,NA,"False",NA
"Queens",17,"PLEASANT","River","","Herring Cove and Medway","Medway River","EE2M",4,"","21A07",20,350822,4918876,"01 Jan 1995","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"11 Aug 2017","lowlesag","Chain Pickerel",NA,"electrofishing","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cape Breton",2,"BLACKETTS","Lake","","Salmon and Mira","Sydney River","FJ10",1,"14W4","11K01",20,708133,5105010,"11 Aug 2017","lowlesag","Smallmouth Bass",NA,"electrofishing","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Hants",3,"NINE MILE","River","","Shubenacadie and Stewiacke","Shubenacadie River","DG1N",5,"","11D14",20,460392,4981367,"24 Aug 2017","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",18,"CHARLES","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"67Z1","11D12",20,456353,4952280,"24 Aug 2017","leblanje","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",4,NA,NA,NA,"False",NA
"Digby",84,"PORCUPINE","Lake","","Tusket","Tusket River","EA3HH",4,"71V5","21A05",20,265320,4906310,"29 Aug 2017","lowlesag","Chain Pickerel",NA,"visual observation","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",55,"CONROD","Lake","","Musquodoboit","Chezzetcook River","EK3F",3,"59X5","11D14",20,479392,4957840,"23 Aug 2017","bowencw","Smallmouth Bass",NA,"100 ft gill net","Unknown",1,"Net nights",1,1,175,NA,"False",NA
"Halifax",58,"LONG BRIDGE","Lake","BRIDGEND","Musquodoboit","Chezzetcook River","EK3B",3,"59X5","11D14",20,483584,4959430,"24 Aug 2017","bowencw","Smallmouth Bass",NA,"100 ft gill net","Unknown",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",56,"CHEZZETCOOK","Lake","","Musquodoboit","Chezzetcook River","EK3",3,"59X5","11D14",20,481899,4957960,"25 Aug 2017","bowencw","Smallmouth Bass",NA,"angling","Unknown",NA,"",NA,NA,NA,NA,"False",NA
"Kings",15,"Silver","Lake","LAKEVILLE","Gaspereau","Cornwallis River","DD2B",5,"46Z3","21H02",20,374525,4996810,"01 Jan 2010","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Cumberland",989,"HARRISON","Lake","","Kelley, Maccan and Hebert","Maccan River","DL2B",6,"27X1","21H09",20,400528,5062440,"03 Jul 2017","lowlesag","Smallmouth Bass",NA,"electrofishing","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",941,"GRAND","Lake","","Sackville","Pennant River","EJ8A",3,"75Y1","11D05",20,449839,4926540,"04 Jun 2018","leblanje","Smallmouth Bass",NA,"angler report","Unknown",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",16,"SANDY","Lake","","Sackville","Sackville River","EJ4P",3,"67X1","11D12",20,444497,4953700,"22 Jul 2001","leblanje","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",177,"HATCHET","Lake","","Sackville","Partridge River","EJ9",3,"67X4","11D12",20,442570,4934684,"04 Aug 1991","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",865,"THOMAS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Y4","11D13",20,451802,4961080,"17 Jun 2014","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",865,"THOMAS","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Y4","11D13",20,451802,4961080,"17 Jun 2014","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",853,"WILLIAM","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Z5","11D13",20,453622,4957270,"09 Jun 2014","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",853,"WILLIAM","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"58Z5","11D13",20,453622,4957270,"09 Jun 2014","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",18,"CHARLES","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"67Z1","11D12",20,456353,4952280,"09 Jun 2014","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",18,"CHARLES","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1",3,"67Z1","11D12",20,456353,4952280,"09 Jun 2014","","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",NA,"RUSSELL","Lake","","Sackville","Cow Bay River","EJ1",3,"67Z2","11D12",20,458442.6,4945698.59,"01 Jan 1996","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",NA,"RUSSELL","Lake","","Sackville","Cow Bay River","EJ1",3,"67Z2","11D12",20,458442.6,4945698.59,"01 Jan 2002","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",NA,"ALBRO","Lake","","Sackville","Dartmouth Lakes","EJ2",3,"67Z2","11D12",20,454361,4948321,"01 Jan 1971","Unknown","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",44,"ALVIN","Lake","","Roseway and Sable and Jordan","Shore Direct","ECSD19",4,"87V1","20P11",20,306619,4843940,"01 Jan 2019","Unknown","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",7,"ARMSTRONG","Lake","","LaHave","LaHave River","EF2N",5,"56X5","21A15",20,362290,4959350,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",41,"BAR","Lake","","Mersey","Shore Direct","EDSD4",4,"79X5","21A02",20,362038,4874090,"01 Jan 2018","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",47,"BARTLETTS","Lake","","Meteghan","Shore Direct","DASD8",4,"70Z4","21B08",20,255512,4913810,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",31,"BEAVERDAM","Lake","BEAVER","Roseway and Sable and Jordan","Roseway River","EC3KK",4,"83W2","20P14",20,308263,4863870,"01 Jan 2019","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",114,"BIG SIXTEEN MILE BAY","Lake","","Mersey","Mersey River","ED1M",4,"79V1","21A07",20,342987,4901520,"01 Jan 2015","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",8,"CHAIN","Lake","","LaHave","LaHave River","EF2N",5,"56X5","21A15",20,361189,4961910,"01 Jan 2018","Unknown","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",20,"BUTLERS","Lake","CHEGOGGIN","Tusket","Shore Direct","EASD14",4,"81Y2","20O16",20,249249,4868320,"01 Jan 2018","Unknown","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",25,"ANNIS","River","","Tusket","Annis River","EA4",4,"","20O16",19,738772,4883544,"01 Jan 2018","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",983,"BACK","Lake","JOHN","Roseway and Sable and Jordan","Roseway River","EC3",4,"83V1","20P14",20,305715,4874350,"01 Jan 2019","Unknown","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",987,"BEAVERHOUSE","Lake","","Tusket","Tusket River","EA3F",4,"77W5","21A04",20,275554,4881070,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",48,"BELLIVEAU","Lake","","Meteghan","Shore Direct","DASD8",4,"70Z4","21B08",20,257495,4913050,"01 Jan 2020","dewardm","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",49,"BENNETTS","Lake","","Tusket","Tusket River","EA3",4,"82V2","20P13",20,267058,4866990,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",988,"BLACK RIVER","Lake","","Gaspereau","Gaspereau/Black River","DD1",5,"57W2","21A16",20,389670,4976500,"01 Jan 1997","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",985,"BUNKERS","Lake","","Tusket","Ohio Millstream Brook","EA5",4,"81Z2","20O16",20,252796,4867570,"01 Jan 2020","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",14,"CANNON","Lake","","Mersey","Mersey River","ED1V",4,"72Y4","21A06",20,329126,4912900,"01 Jan 2018","Unknown","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",NA,"WENTZELL","Lake","","LaHave","LaHave River","EF2",3,"73Y1","21A07",20,370661.59,4925977.84,"01 Jan 2010","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",NA,"WENTZELL","Lake","","LaHave","LaHave River","EF2",3,"73Y1","21A07",20,370661.59,4925977.84,"01 Jan 1998","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",20,"BUTLERS","Lake","CHEGOGGIN","Tusket","Shore Direct","EASD14",4,"81Y2","20O16",20,249249,4868320,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",12,"CHURCHILLS","Lake","","Tusket","Cedar Lake (un-named river)","EA6A",4,"81Y1","21O16",20,248154,4875470,"01 Jan 2020","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",12,"CHURCHILLS","Lake","","Tusket","Cedar Lake (un-named river)","EA6A",4,"81Y1","21O16",20,248154,4875470,"01 Jan 2018","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",78,"CLEMENTS","Pond","","Barrington and Clyde","Clyde River","EB1Z",4,"86Z4","20P12",20,294434,4829290,"01 Jan 2019","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",16,"CORNWALLIS","River","","Gaspereau","Cornwallis River","DD2",5,"","21H01",20,384361,4992054,"01 Jan 2018","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",58,"DEAN CHAPTER","Lake","","Gaspereau","Gaspereau/Black River","DD1T",3,"57V3","21A16",20,388029,4971064,"01 Jan 2012","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",986,"DECEPTION","Lake","","Roseway and Sable and Jordan","Roseway River","EC3",4,"83W2","20P14",20,309246,4863620,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Guysborough",12,"DOBSON","Lake","","New Hbr./ Salmon (Guys.)","Shore Direct","EQSD17",2,"43X4","11F06",20,640864,5021730,"01 Jan 2020","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",41,"DOCTORS","Lake","PIERCE","Meteghan","Salmon River (Digby)","DA1A",4,"76Y4","21B01",20,250659,4882720,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",NA,"DONNELLAN","Lake","","Herring Cove and Medway","Medway River","EE2",4,"72Y3","21A06",20,331350,4915953,"01 Jan 2012","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",30,"ELLENWOOD","Lake","","Tusket","Annis River","EA4",4,"82V2","20P13",20,260143,4868080,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",54,"FANCY","Lake","","Herring Cove and Medway","Petite Riviere","EE1",3,"73Z4","21A07",20,376842,4908760,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",23,"FIRST CHRISTOPHER","Lake","","Herring Cove and Medway","Medway River","EE2VV",4,"73V4","21A07",20,343070,4910740,"01 Jan 2022","dewardm","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",79,"FIVE ISLAND","Lake","","Sackville","Woodens River","EJ13",3,"67W2","11D12",20,436083,4945920,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",83,"FOURTH","Lake","","Sackville","Partridge River","EJ9",3,"67X5","11D12",20,442425,4928934,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",947,"FRASERS","Lake","","Sackville","Nine Miles River","EJ11",3,"67X2","11D12",20,439455,4947300,"01 Jan 2010","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",947,"FRASERS","Lake","","Sackville","Nine Miles River","EJ11",3,"67X2","11D12",20,439455,4947300,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",2,"FROST","Lake","FROSTS POND","Tusket","Shore Direct","EASD",4,"82W5","20P13",20,270878,4853460,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",NA,"GASPEREAU","Lake","","Gaspereau","Gaspereau/Black River","DD1",5,"56Z1","21A15",20,377899,4980245,"01 Jan 1967","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",NA,"GASPEREAU","Lake","","Gaspereau","Gaspereau/Black River","DD1",5,"56Z1","21A15",20,377899,4980245,"01 Jan 2009","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Annapolis",11,"GRAND","Lake","","Annapolis","Lequille River","DC2",5,"64V3","21A11",20,304050,4946330,"01 Jan 2022","dewardm","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",72,"GREENWOOD","Lake","","Missaguas","Shore Direct","BTSD",4,"87V4","20P11",20,304402,4830060,"01 Jan 2022","dewardm","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",167,"GULLY","Lake","","LaHave","LaHave River","EF2G",3,"","21A10",20,373146,4960592,"01 Jan 1997","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",64,"HAINES","Lake","","Sissiboo and Bear","Sisiboo River","DB1X",4,"63W5","21A12",20,276876,4932820,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",68,"HALFWAY","Lake","SALTERS","Tusket","Tusket River","EA3FF",4,"77W5","21A04",20,270599,4876700,"01 Jan 2020","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",68,"HALFWAY","Lake","SALTERS","Tusket","Tusket River","EA3FF",4,"77W5","21A04",20,270599,4876700,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",57,"HARRIS","Lake","","Tusket","Annis River","EA4",4,"81Z3","20O16",20,259220,4864390,"01 Jan 1976","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",57,"HARRIS","Lake","","Tusket","Annis River","EA4",4,"81Z3","20O16",20,259220,4864390,"01 Jan 1994","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",12,"HARRIS","Lake","","Gold","Gold River","EG2",3,"57V5","21A16",20,383760,4959470,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",5,"HEBB","Lake","","Herring Cove and Medway","Petite Riviere","EE1",3,"73Z4","21A07",20,375053,4911320,"01 Jan 2000","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",5,"HEBB","Lake","","Herring Cove and Medway","Petite Riviere","EE1",3,"73Z4","21A07",20,375053,4911320,"01 Jun 2010","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",248,"HORSE SHOE","Lake","","Shubenacadie and Stewiacke","Shubenacadie River","DG1CC",3,"58X4","11D13",20,443906,4964510,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",78,"HOURGLASS","Lake","","Tusket","Tusket River","EA3HH",4,"71V4","21A05",20,266520,4912360,"01 Jan 2020","lowlesag","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",971,"INDIAN","Lake","","LaHave","LaHave River","EF2G",3,"65Y4","21A10",20,371017,4935750,"01 Jan 2018","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",958,"ISLAND","Pond","UTLEY","Missaguas","Shore Direct","BTSD",4,"81Y2","20O16",19,728995,4864740,"01 Jan 2020","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",58,"JAMES","Lake","","Tusket","Tusket River","EA3D",4,"82X2","20P13",20,277095,4868590,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",976,"JANES","Lake","LITTLE SKINNER","Tusket","Tusket River","EA3HH",4,"77W5","21A04",20,269647,4876780,"01 Jan 2020","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Annapolis",985,"JERRY","Lake","JENNY","Annapolis","Annapolis River","DC3D",5,"64V1","21A11",20,307500,4953790,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Yarmouth",32,"JESSE","Lake","","Tusket","Annis River","EA4D",4,"76Z5","21B01",20,258891,4879980,"01 Jan 2014","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",65,"JOURNEAYS","Lake","","Sissiboo and Bear","Shore Direct","DBSD",4,"70Z3","21B08",20,260142,4920320,"01 Jan 2007","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Shelburne",982,"JONES","Lake","","Roseway and Sable and Jordan","Roseway River","EC3",4,"83V1","20P14",20,305517,4870070,"01 Jan 2019","","Chain Pickerel",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",95,"LAC A VICTOR","Lake","","Meteghan","Meteghan River","DA2M",4,"70Z4","21B08",19,736679,4910876,"01 Jan 1997","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",178,"DARLING","Lake","","Gold","Gold River","EG2",3,"66V1","21A09",20,384825,4952591,"01 Jan 2018","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Digby",104,"DOUCETTE","Lake","UPPER AND LOWER","Meteghan","Salmon River (Digby)","DA1",4,"76Y4","21B01",20,249616,4883490,"01 Jan 1988","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Annapolis",9,"LAROSE","Lake","","Annapolis","Annapolis River","DC3D",5,"64V1","21A11",20,306644,4953960,"01 Jan 2018","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Annapolis",25,"LAKE PLEASANT","Lake","","LaHave","LaHave River","EF2AA",5,"65W3","21A10",20,351491,4942310,"01 Jan 2022","","Smallmouth Bass",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Kings",12,"TORMENT","Lake","","LaHave","LaHave River","EF2N",5,"65X1","21A10",20,362189,4954490,"01 Jan 2018","lowlesag","Smallmouth Bass",NA,"angling","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",120,"ROSSIGNOL","Lake","","Mersey","Mersey River","ED1",4,"78Y1","21A03",20,330865,4896270,"01 Jan 2018","","Chain Pickerel",NA,"angler report","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Lunenburg",37,"WILLIAM","Lake","","LaHave","LaHave River","EF2G22",3,"65Y4","21A10",20,369187,4939310,"01 Jan 2018","","Chain Pickerel",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Halifax",131,"LITTLE","Lake","","Musquodoboit","Shore Direct","EKSD3",3,"68X1","11D11",20,478961,4954690,"01 Jan 2009","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",77,"LITTLE PONHOOK","Lake","","Herring Cove and Medway","Medway River","EE2L",4,"73W4","21A07",20,352372,4906990,"01 Jan 2001","","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
"Queens",20,"LITTLE TUPPER","Lake","","Herring Cove and Medway","Medway River","EE2R",4,"73V2","21A07",20,343729,4920780,"01 Jan 2022","dewardm","Smallmouth Bass",NA,"unknown","Illegal Introduction",NA,"",NA,NA,NA,NA,"False",NA
